"","SiteIdentification","Easting","Northing","Spacing","YieldClass","elevation","StemsPerHa","Height","Thinning","SoilMoistureRegime","SoilNutrientRegime","plantingYear","Year","treeID","BAI_cm","dbh_cm","lon","lat"
"1275","280",252241,923791,2.5,12,155,1393.312102,17.8859459459459,"L","Wet","Very Poor",1974,"2001","SS27",241.096491186041,5.54051971095637,-4.51422584632632,58.1781511842952
"1276","280",252241,923791,2.5,12,155,1393.312102,17.8859459459459,"L","Wet","Very Poor",1974,"2001","SS28",284.779394542588,6.02156446994766,-4.51422584632632,58.1781511842952
"1277","280",252241,923791,2.5,12,155,1393.312102,17.8859459459459,"L","Wet","Very Poor",1974,"2002","SS13",88.049794290515,3.34826044381975,-4.51422584632632,58.1781511842952
"1278","280",252241,923791,2.5,12,155,1393.312102,17.8859459459459,"L","Wet","Very Poor",1974,"2002","SS14",271.519182254042,5.87970203326665,-4.51422584632632,58.1781511842952
"1279","280",252241,923791,2.5,12,155,1393.312102,17.8859459459459,"L","Wet","Very Poor",1974,"2002","SS19",765.974994525746,9.87557417727435,-4.51422584632632,58.1781511842952
"1280","280",252241,923791,2.5,12,155,1393.312102,17.8859459459459,"L","Wet","Very Poor",1974,"2002","SS20",326.746276237073,6.45000992247299,-4.51422584632632,58.1781511842952
"1281","280",252241,923791,2.5,12,155,1393.312102,17.8859459459459,"L","Wet","Very Poor",1974,"2002","SS22",559.851163080447,8.44289429046698,-4.51422584632632,58.1781511842952
"1282","280",252241,923791,2.5,12,155,1393.312102,17.8859459459459,"L","Wet","Very Poor",1974,"2002","SS24",442.326192586757,7.50457993543676,-4.51422584632632,58.1781511842952
"1283","280",252241,923791,2.5,12,155,1393.312102,17.8859459459459,"L","Wet","Very Poor",1974,"2002","SS26",564.296014030452,8.47634355131975,-4.51422584632632,58.1781511842952
"1284","280",252241,923791,2.5,12,155,1393.312102,17.8859459459459,"L","Wet","Very Poor",1974,"2002","SS27",194.210796935807,4.9726941055448,-4.51422584632632,58.1781511842952
"1285","280",252241,923791,2.5,12,155,1393.312102,17.8859459459459,"L","Wet","Very Poor",1974,"2002","SS28",261.066852161602,5.76541967242351,-4.51422584632632,58.1781511842952
"1286","280",252241,923791,2.5,12,155,1393.312102,17.8859459459459,"L","Wet","Very Poor",1974,"2003","SS13",79.6379495773602,3.18430819274014,-4.51422584632632,58.1781511842952
"1287","280",252241,923791,2.5,12,155,1393.312102,17.8859459459459,"L","Wet","Very Poor",1974,"2003","SS14",245.837290629476,5.59472751794044,-4.51422584632632,58.1781511842952
"1288","280",252241,923791,2.5,12,155,1393.312102,17.8859459459459,"L","Wet","Very Poor",1974,"2003","SS19",748.881976362313,9.76476393285531,-4.51422584632632,58.1781511842952
"1289","280",252241,923791,2.5,12,155,1393.312102,17.8859459459459,"L","Wet","Very Poor",1974,"2003","SS20",328.367400878178,6.4659907206862,-4.51422584632632,58.1781511842952
"1290","280",252241,923791,2.5,12,155,1393.312102,17.8859459459459,"L","Wet","Very Poor",1974,"2003","SS22",574.17933885494,8.55025052264552,-4.51422584632632,58.1781511842952
"1291","280",252241,923791,2.5,12,155,1393.312102,17.8859459459459,"L","Wet","Very Poor",1974,"2003","SS24",474.808490864574,7.77524884968192,-4.51422584632632,58.1781511842952
"1292","280",252241,923791,2.5,12,155,1393.312102,17.8859459459459,"L","Wet","Very Poor",1974,"2003","SS26",556.858984573462,8.42030213234656,-4.51422584632632,58.1781511842952
"1293","280",252241,923791,2.5,12,155,1393.312102,17.8859459459459,"L","Wet","Very Poor",1974,"2003","SS27",178.421466417627,4.76626968050025,-4.51422584632632,58.1781511842952
"1294","280",252241,923791,2.5,12,155,1393.312102,17.8859459459459,"L","Wet","Very Poor",1974,"2003","SS28",271.51473165781,5.87965384461432,-4.51422584632632,58.1781511842952
"1295","280",252241,923791,2.5,12,155,1393.312102,17.8859459459459,"L","Wet","Very Poor",1974,"2004","SS13",52.4388467255529,2.58393524166687,-4.51422584632632,58.1781511842952
"1296","280",252241,923791,2.5,12,155,1393.312102,17.8859459459459,"L","Wet","Very Poor",1974,"2004","SS14",180.374699285491,4.7922875539767,-4.51422584632632,58.1781511842952
"1297","280",252241,923791,2.5,12,155,1393.312102,17.8859459459459,"L","Wet","Very Poor",1974,"2004","SS19",716.226984741605,9.54949485564257,-4.51422584632632,58.1781511842952
"1298","280",252241,923791,2.5,12,155,1393.312102,17.8859459459459,"L","Wet","Very Poor",1974,"2004","SS20",335.480029477758,6.53564411515805,-4.51422584632632,58.1781511842952
"1299","280",252241,923791,2.5,12,155,1393.312102,17.8859459459459,"L","Wet","Very Poor",1974,"2004","SS22",458.877610592536,7.64369753457056,-4.51422584632632,58.1781511842952
"1300","280",252241,923791,2.5,12,155,1393.312102,17.8859459459459,"L","Wet","Very Poor",1974,"2004","SS24",299.289321969703,6.1730624494557,-4.51422584632632,58.1781511842952
"1301","280",252241,923791,2.5,12,155,1393.312102,17.8859459459459,"L","Wet","Very Poor",1974,"2004","SS26",503.537612110026,8.00702191829147,-4.51422584632632,58.1781511842952
"1302","280",252241,923791,2.5,12,155,1393.312102,17.8859459459459,"L","Wet","Very Poor",1974,"2004","SS27",225.471266995837,5.35797474182774,-4.51422584632632,58.1781511842952
"1303","280",252241,923791,2.5,12,155,1393.312102,17.8859459459459,"L","Wet","Very Poor",1974,"2004","SS28",235.354309065613,5.47414297699795,-4.51422584632632,58.1781511842952
"1304","280",252241,923791,2.5,12,155,1393.312102,17.8859459459459,"L","Wet","Very Poor",1974,"2005","SS13",43.1815994293172,2.34479252809966,-4.51422584632632,58.1781511842952
"1305","280",252241,923791,2.5,12,155,1393.312102,17.8859459459459,"L","Wet","Very Poor",1974,"2005","SS14",179.715184739723,4.78351837040478,-4.51422584632632,58.1781511842952
"1306","280",252241,923791,2.5,12,155,1393.312102,17.8859459459459,"L","Wet","Very Poor",1974,"2005","SS19",753.576814313457,9.79532439472752,-4.51422584632632,58.1781511842952
"1307","280",252241,923791,2.5,12,155,1393.312102,17.8859459459459,"L","Wet","Very Poor",1974,"2005","SS20",345.503814909788,6.63256451155961,-4.51422584632632,58.1781511842952
"1308","280",252241,923791,2.5,12,155,1393.312102,17.8859459459459,"L","Wet","Very Poor",1974,"2005","SS22",404.800088193307,7.17918853353219,-4.51422584632632,58.1781511842952
"1309","280",252241,923791,2.5,12,155,1393.312102,17.8859459459459,"L","Wet","Very Poor",1974,"2005","SS24",238.635953955703,5.51217500966724,-4.51422584632632,58.1781511842952
"1310","280",252241,923791,2.5,12,155,1393.312102,17.8859459459459,"L","Wet","Very Poor",1974,"2005","SS26",407.873382622608,7.20638966473504,-4.51422584632632,58.1781511842952
"1311","280",252241,923791,2.5,12,155,1393.312102,17.8859459459459,"L","Wet","Very Poor",1974,"2005","SS27",203.061825830188,5.08474529030826,-4.51422584632632,58.1781511842952
"1312","280",252241,923791,2.5,12,155,1393.312102,17.8859459459459,"L","Wet","Very Poor",1974,"2005","SS28",210.225997483227,5.17366459414446,-4.51422584632632,58.1781511842952
"1313","280",252241,923791,2.5,12,155,1393.312102,17.8859459459459,"L","Wet","Very Poor",1974,"2006","SS13",55.1931752526719,2.65092688188867,-4.51422584632632,58.1781511842952
"1314","280",252241,923791,2.5,12,155,1393.312102,17.8859459459459,"L","Wet","Very Poor",1974,"2006","SS14",160.087016494918,4.51474384655431,-4.51422584632632,58.1781511842952
"1315","280",252241,923791,2.5,12,155,1393.312102,17.8859459459459,"L","Wet","Very Poor",1974,"2006","SS19",537.615472922105,8.27353177298498,-4.51422584632632,58.1781511842952
"1316","280",252241,923791,2.5,12,155,1393.312102,17.8859459459459,"L","Wet","Very Poor",1974,"2006","SS20",277.382525118996,5.94284780219046,-4.51422584632632,58.1781511842952
"1317","280",252241,923791,2.5,12,155,1393.312102,17.8859459459459,"L","Wet","Very Poor",1974,"2006","SS22",168.734595849116,4.63507885585564,-4.51422584632632,58.1781511842952
"1318","280",252241,923791,2.5,12,155,1393.312102,17.8859459459459,"L","Wet","Very Poor",1974,"2006","SS24",218.389698297533,5.27316223944608,-4.51422584632632,58.1781511842952
"1319","280",252241,923791,2.5,12,155,1393.312102,17.8859459459459,"L","Wet","Very Poor",1974,"2006","SS26",293.728577270815,6.1154463451166,-4.51422584632632,58.1781511842952
"1320","280",252241,923791,2.5,12,155,1393.312102,17.8859459459459,"L","Wet","Very Poor",1974,"2006","SS27",129.424401992632,4.05941210855365,-4.51422584632632,58.1781511842952
"1321","280",252241,923791,2.5,12,155,1393.312102,17.8859459459459,"L","Wet","Very Poor",1974,"2006","SS28",170.882439910564,4.66448582369976,-4.51422584632632,58.1781511842952
"1322","280",252241,923791,2.5,12,155,1393.312102,17.8859459459459,"L","Wet","Very Poor",1974,"2007","SS13",36.0912028339791,2.14365917685811,-4.51422584632632,58.1781511842952
"1323","280",252241,923791,2.5,12,155,1393.312102,17.8859459459459,"L","Wet","Very Poor",1974,"2007","SS14",153.455082987264,4.42023845510624,-4.51422584632632,58.1781511842952
"1324","280",252241,923791,2.5,12,155,1393.312102,17.8859459459459,"L","Wet","Very Poor",1974,"2007","SS19",550.860595101331,8.37482831656482,-4.51422584632632,58.1781511842952
"1325","280",252241,923791,2.5,12,155,1393.312102,17.8859459459459,"L","Wet","Very Poor",1974,"2007","SS20",247.786428959543,5.61686282545693,-4.51422584632632,58.1781511842952
"1326","280",252241,923791,2.5,12,155,1393.312102,17.8859459459459,"L","Wet","Very Poor",1974,"2007","SS22",353.105715149238,6.70513355571684,-4.51422584632632,58.1781511842952
"1327","280",252241,923791,2.5,12,155,1393.312102,17.8859459459459,"L","Wet","Very Poor",1974,"2007","SS24",231.154376713628,5.42507966181511,-4.51422584632632,58.1781511842952
"1328","280",252241,923791,2.5,12,155,1393.312102,17.8859459459459,"L","Wet","Very Poor",1974,"2007","SS26",287.526130894833,6.05053419129253,-4.51422584632632,58.1781511842952
"1329","280",252241,923791,2.5,12,155,1393.312102,17.8859459459459,"L","Wet","Very Poor",1974,"2007","SS27",148.204675324603,4.34396193972645,-4.51422584632632,58.1781511842952
"1330","280",252241,923791,2.5,12,155,1393.312102,17.8859459459459,"L","Wet","Very Poor",1974,"2007","SS28",145.496549146447,4.30409061237981,-4.51422584632632,58.1781511842952
"1331","280",252241,923791,2.5,12,155,1393.312102,17.8859459459459,"L","Wet","Very Poor",1974,"2008","SS13",45.3529216637794,2.40302170884077,-4.51422584632632,58.1781511842952
"1332","280",252241,923791,2.5,12,155,1393.312102,17.8859459459459,"L","Wet","Very Poor",1974,"2008","SS14",137.226180825496,4.17997368412769,-4.51422584632632,58.1781511842952
"1333","280",252241,923791,2.5,12,155,1393.312102,17.8859459459459,"L","Wet","Very Poor",1974,"2008","SS19",513.158928097276,8.0831568089909,-4.51422584632632,58.1781511842952
"1334","280",252241,923791,2.5,12,155,1393.312102,17.8859459459459,"L","Wet","Very Poor",1974,"2008","SS20",201.517115189325,5.06536829855441,-4.51422584632632,58.1781511842952
"1335","280",252241,923791,2.5,12,155,1393.312102,17.8859459459459,"L","Wet","Very Poor",1974,"2008","SS22",200.149611323144,5.04815213716861,-4.51422584632632,58.1781511842952
"1336","280",252241,923791,2.5,12,155,1393.312102,17.8859459459459,"L","Wet","Very Poor",1974,"2008","SS24",217.286161517663,5.25982255753937,-4.51422584632632,58.1781511842952
"1337","280",252241,923791,2.5,12,155,1393.312102,17.8859459459459,"L","Wet","Very Poor",1974,"2008","SS26",266.465333568139,5.82472488620707,-4.51422584632632,58.1781511842952
"1338","280",252241,923791,2.5,12,155,1393.312102,17.8859459459459,"L","Wet","Very Poor",1974,"2008","SS27",163.238547057185,4.55896669584589,-4.51422584632632,58.1781511842952
"1339","280",252241,923791,2.5,12,155,1393.312102,17.8859459459459,"L","Wet","Very Poor",1974,"2008","SS28",118.283392903294,3.88076143726872,-4.51422584632632,58.1781511842952
"1340","280",252241,923791,2.5,12,155,1393.312102,17.8859459459459,"L","Wet","Very Poor",1974,"2009","SS13",37.1765497919449,2.1756528521784,-4.51422584632632,58.1781511842952
"1341","280",252241,923791,2.5,12,155,1393.312102,17.8859459459459,"L","Wet","Very Poor",1974,"2009","SS14",132.160990990113,4.10210433801969,-4.51422584632632,58.1781511842952
"1342","280",252241,923791,2.5,12,155,1393.312102,17.8859459459459,"L","Wet","Very Poor",1974,"2009","SS19",464.246173549746,7.68828060528178,-4.51422584632632,58.1781511842952
"1343","280",252241,923791,2.5,12,155,1393.312102,17.8859459459459,"L","Wet","Very Poor",1974,"2009","SS20",213.743628310419,5.216769498454,-4.51422584632632,58.1781511842952
"1344","280",252241,923791,2.5,12,155,1393.312102,17.8859459459459,"L","Wet","Very Poor",1974,"2009","SS22",192.01766157118,4.94453718764456,-4.51422584632632,58.1781511842952
"1345","280",252241,923791,2.5,12,155,1393.312102,17.8859459459459,"L","Wet","Very Poor",1974,"2009","SS24",240.241224025464,5.53068374348778,-4.51422584632632,58.1781511842952
"1346","280",252241,923791,2.5,12,155,1393.312102,17.8859459459459,"L","Wet","Very Poor",1974,"2009","SS26",283.248287010293,6.00535527675091,-4.51422584632632,58.1781511842952
"1347","280",252241,923791,2.5,12,155,1393.312102,17.8859459459459,"L","Wet","Very Poor",1974,"2009","SS27",148.526458188051,4.34867520061547,-4.51422584632632,58.1781511842952
"1348","280",252241,923791,2.5,12,155,1393.312102,17.8859459459459,"L","Wet","Very Poor",1974,"2009","SS28",107.148153878599,3.69357911332084,-4.51422584632632,58.1781511842952
"1349","280",252241,923791,2.5,12,155,1393.312102,17.8859459459459,"L","Wet","Very Poor",1974,"2010","SS13",58.5745028415943,2.73092243264286,-4.51422584632632,58.1781511842952
"1350","280",252241,923791,2.5,12,155,1393.312102,17.8859459459459,"L","Wet","Very Poor",1974,"2010","SS14",135.423032306042,4.15242049893794,-4.51422584632632,58.1781511842952
"1351","280",252241,923791,2.5,12,155,1393.312102,17.8859459459459,"L","Wet","Very Poor",1974,"2010","SS19",581.293286912753,8.60305527116036,-4.51422584632632,58.1781511842952
"1352","280",252241,923791,2.5,12,155,1393.312102,17.8859459459459,"L","Wet","Very Poor",1974,"2010","SS20",223.057633714223,5.32921945504217,-4.51422584632632,58.1781511842952
"1353","280",252241,923791,2.5,12,155,1393.312102,17.8859459459459,"L","Wet","Very Poor",1974,"2010","SS22",210.065702959009,5.17169179282757,-4.51422584632632,58.1781511842952
"1354","280",252241,923791,2.5,12,155,1393.312102,17.8859459459459,"L","Wet","Very Poor",1974,"2010","SS24",285.577945549933,6.03000110595678,-4.51422584632632,58.1781511842952
"1355","280",252241,923791,2.5,12,155,1393.312102,17.8859459459459,"L","Wet","Very Poor",1974,"2010","SS26",331.117331175645,6.4930091637083,-4.51422584632632,58.1781511842952
"1356","280",252241,923791,2.5,12,155,1393.312102,17.8859459459459,"L","Wet","Very Poor",1974,"2010","SS27",148.500110697621,4.34828947216903,-4.51422584632632,58.1781511842952
"1357","280",252241,923791,2.5,12,155,1393.312102,17.8859459459459,"L","Wet","Very Poor",1974,"2010","SS28",115.521608329652,3.83518813093595,-4.51422584632632,58.1781511842952
"1358","4301",488364,485280,2,14,196,1044.984076,21.3013888888889,"1","Moist","Very Poor",1976,"1976","SS04",NA,NA,-0.645129945283909,54.255573939611
"1359","4301",488364,485280,2,14,196,1044.984076,21.3013888888889,"1","Moist","Very Poor",1976,"1976","SS06",NA,NA,-0.645129945283909,54.255573939611
"1360","4301",488364,485280,2,14,196,1044.984076,21.3013888888889,"1","Moist","Very Poor",1976,"1976","SS07",NA,NA,-0.645129945283909,54.255573939611
"1361","4301",488364,485280,2,14,196,1044.984076,21.3013888888889,"1","Moist","Very Poor",1976,"1976","SS11",NA,NA,-0.645129945283909,54.255573939611
"1362","4301",488364,485280,2,14,196,1044.984076,21.3013888888889,"1","Moist","Very Poor",1976,"1976","SS12",NA,NA,-0.645129945283909,54.255573939611
"1363","4301",488364,485280,2,14,196,1044.984076,21.3013888888889,"1","Moist","Very Poor",1976,"1976","SS15",NA,NA,-0.645129945283909,54.255573939611
"1364","4301",488364,485280,2,14,196,1044.984076,21.3013888888889,"1","Moist","Very Poor",1976,"1976","SS17",NA,NA,-0.645129945283909,54.255573939611
"1365","4301",488364,485280,2,14,196,1044.984076,21.3013888888889,"1","Moist","Very Poor",1976,"1976","SS20",NA,NA,-0.645129945283909,54.255573939611
"1366","4301",488364,485280,2,14,196,1044.984076,21.3013888888889,"1","Moist","Very Poor",1976,"1976","SS21",NA,NA,-0.645129945283909,54.255573939611
"1367","4301",488364,485280,2,14,196,1044.984076,21.3013888888889,"1","Moist","Very Poor",1976,"1977","SS04",NA,NA,-0.645129945283909,54.255573939611
"1368","4301",488364,485280,2,14,196,1044.984076,21.3013888888889,"1","Moist","Very Poor",1976,"1977","SS06",NA,NA,-0.645129945283909,54.255573939611
"1369","4301",488364,485280,2,14,196,1044.984076,21.3013888888889,"1","Moist","Very Poor",1976,"1977","SS07",NA,NA,-0.645129945283909,54.255573939611
"1370","4301",488364,485280,2,14,196,1044.984076,21.3013888888889,"1","Moist","Very Poor",1976,"1977","SS11",NA,NA,-0.645129945283909,54.255573939611
"1371","4301",488364,485280,2,14,196,1044.984076,21.3013888888889,"1","Moist","Very Poor",1976,"1977","SS12",NA,NA,-0.645129945283909,54.255573939611
"1372","4301",488364,485280,2,14,196,1044.984076,21.3013888888889,"1","Moist","Very Poor",1976,"1977","SS15",NA,NA,-0.645129945283909,54.255573939611
"1373","4301",488364,485280,2,14,196,1044.984076,21.3013888888889,"1","Moist","Very Poor",1976,"1977","SS17",NA,NA,-0.645129945283909,54.255573939611
"1374","4301",488364,485280,2,14,196,1044.984076,21.3013888888889,"1","Moist","Very Poor",1976,"1977","SS20",NA,NA,-0.645129945283909,54.255573939611
"1375","4301",488364,485280,2,14,196,1044.984076,21.3013888888889,"1","Moist","Very Poor",1976,"1977","SS21",NA,NA,-0.645129945283909,54.255573939611
"1376","4301",488364,485280,2,14,196,1044.984076,21.3013888888889,"1","Moist","Very Poor",1976,"1978","SS04",NA,NA,-0.645129945283909,54.255573939611
"1377","4301",488364,485280,2,14,196,1044.984076,21.3013888888889,"1","Moist","Very Poor",1976,"1978","SS06",NA,NA,-0.645129945283909,54.255573939611
"1378","4301",488364,485280,2,14,196,1044.984076,21.3013888888889,"1","Moist","Very Poor",1976,"1978","SS07",NA,NA,-0.645129945283909,54.255573939611
"1379","4301",488364,485280,2,14,196,1044.984076,21.3013888888889,"1","Moist","Very Poor",1976,"1978","SS11",NA,NA,-0.645129945283909,54.255573939611
"1380","4301",488364,485280,2,14,196,1044.984076,21.3013888888889,"1","Moist","Very Poor",1976,"1978","SS12",NA,NA,-0.645129945283909,54.255573939611
"1381","4301",488364,485280,2,14,196,1044.984076,21.3013888888889,"1","Moist","Very Poor",1976,"1978","SS15",NA,NA,-0.645129945283909,54.255573939611
"1382","4301",488364,485280,2,14,196,1044.984076,21.3013888888889,"1","Moist","Very Poor",1976,"1978","SS17",NA,NA,-0.645129945283909,54.255573939611
"1383","4301",488364,485280,2,14,196,1044.984076,21.3013888888889,"1","Moist","Very Poor",1976,"1978","SS20",NA,NA,-0.645129945283909,54.255573939611
"1384","4301",488364,485280,2,14,196,1044.984076,21.3013888888889,"1","Moist","Very Poor",1976,"1978","SS21",0.439228163838034,0.236483121461131,-0.645129945283909,54.255573939611
"1385","4301",488364,485280,2,14,196,1044.984076,21.3013888888889,"1","Moist","Very Poor",1976,"1979","SS04",NA,NA,-0.645129945283909,54.255573939611
"1386","4301",488364,485280,2,14,196,1044.984076,21.3013888888889,"1","Moist","Very Poor",1976,"1979","SS06",NA,NA,-0.645129945283909,54.255573939611
"1387","4301",488364,485280,2,14,196,1044.984076,21.3013888888889,"1","Moist","Very Poor",1976,"1979","SS07",NA,NA,-0.645129945283909,54.255573939611
"1388","4301",488364,485280,2,14,196,1044.984076,21.3013888888889,"1","Moist","Very Poor",1976,"1979","SS11",NA,NA,-0.645129945283909,54.255573939611
"1389","4301",488364,485280,2,14,196,1044.984076,21.3013888888889,"1","Moist","Very Poor",1976,"1979","SS12",42.941424666929,2.33826260272879,-0.645129945283909,54.255573939611
"1390","4301",488364,485280,2,14,196,1044.984076,21.3013888888889,"1","Moist","Very Poor",1976,"1979","SS15",NA,NA,-0.645129945283909,54.255573939611
"1391","4301",488364,485280,2,14,196,1044.984076,21.3013888888889,"1","Moist","Very Poor",1976,"1979","SS17",NA,NA,-0.645129945283909,54.255573939611
"1392","4301",488364,485280,2,14,196,1044.984076,21.3013888888889,"1","Moist","Very Poor",1976,"1979","SS20",NA,NA,-0.645129945283909,54.255573939611
"1393","4301",488364,485280,2,14,196,1044.984076,21.3013888888889,"1","Moist","Very Poor",1976,"1979","SS21",6.66040262568496,0.920884792299232,-0.645129945283909,54.255573939611
"1394","4301",488364,485280,2,14,196,1044.984076,21.3013888888889,"1","Moist","Very Poor",1976,"1980","SS04",NA,NA,-0.645129945283909,54.255573939611
"1395","4301",488364,485280,2,14,196,1044.984076,21.3013888888889,"1","Moist","Very Poor",1976,"1980","SS06",NA,NA,-0.645129945283909,54.255573939611
"1396","4301",488364,485280,2,14,196,1044.984076,21.3013888888889,"1","Moist","Very Poor",1976,"1980","SS07",NA,NA,-0.645129945283909,54.255573939611
"1397","4301",488364,485280,2,14,196,1044.984076,21.3013888888889,"1","Moist","Very Poor",1976,"1980","SS11",3.80616935391212,0.696144046542093,-0.645129945283909,54.255573939611
"1398","4301",488364,485280,2,14,196,1044.984076,21.3013888888889,"1","Moist","Very Poor",1976,"1980","SS12",76.3967391091303,3.11883550900909,-0.645129945283909,54.255573939611
"1399","4301",488364,485280,2,14,196,1044.984076,21.3013888888889,"1","Moist","Very Poor",1976,"1980","SS15",NA,NA,-0.645129945283909,54.255573939611
"1400","4301",488364,485280,2,14,196,1044.984076,21.3013888888889,"1","Moist","Very Poor",1976,"1980","SS17",104.435390710692,3.64652258079831,-0.645129945283909,54.255573939611
"1401","4301",488364,485280,2,14,196,1044.984076,21.3013888888889,"1","Moist","Very Poor",1976,"1980","SS20",15.2775231896886,1.39470235787855,-0.645129945283909,54.255573939611
"1402","4301",488364,485280,2,14,196,1044.984076,21.3013888888889,"1","Moist","Very Poor",1976,"1980","SS21",13.8023045868053,1.32565606430929,-0.645129945283909,54.255573939611
"1403","4301",488364,485280,2,14,196,1044.984076,21.3013888888889,"1","Moist","Very Poor",1976,"1981","SS04",NA,NA,-0.645129945283909,54.255573939611
"1404","4301",488364,485280,2,14,196,1044.984076,21.3013888888889,"1","Moist","Very Poor",1976,"1981","SS06",NA,NA,-0.645129945283909,54.255573939611
"1405","4301",488364,485280,2,14,196,1044.984076,21.3013888888889,"1","Moist","Very Poor",1976,"1981","SS07",NA,NA,-0.645129945283909,54.255573939611
"1406","4301",488364,485280,2,14,196,1044.984076,21.3013888888889,"1","Moist","Very Poor",1976,"1981","SS11",40.3793741938591,2.26743502696946,-0.645129945283909,54.255573939611
"1407","4301",488364,485280,2,14,196,1044.984076,21.3013888888889,"1","Moist","Very Poor",1976,"1981","SS12",115.774956824689,3.83939127101159,-0.645129945283909,54.255573939611
"1408","4301",488364,485280,2,14,196,1044.984076,21.3013888888889,"1","Moist","Very Poor",1976,"1981","SS15",65.0004860964121,2.87682445284658,-0.645129945283909,54.255573939611
"1409","4301",488364,485280,2,14,196,1044.984076,21.3013888888889,"1","Moist","Very Poor",1976,"1981","SS17",218.38407689808,5.27309437282437,-0.645129945283909,54.255573939611
"1410","4301",488364,485280,2,14,196,1044.984076,21.3013888888889,"1","Moist","Very Poor",1976,"1981","SS20",66.293469308383,2.90529631330644,-0.645129945283909,54.255573939611
"1411","4301",488364,485280,2,14,196,1044.984076,21.3013888888889,"1","Moist","Very Poor",1976,"1981","SS21",60.7015956583378,2.78006604275366,-0.645129945283909,54.255573939611
"1412","4301",488364,485280,2,14,196,1044.984076,21.3013888888889,"1","Moist","Very Poor",1976,"1982","SS04",NA,NA,-0.645129945283909,54.255573939611
"1413","4301",488364,485280,2,14,196,1044.984076,21.3013888888889,"1","Moist","Very Poor",1976,"1982","SS06",NA,NA,-0.645129945283909,54.255573939611
"1414","4301",488364,485280,2,14,196,1044.984076,21.3013888888889,"1","Moist","Very Poor",1976,"1982","SS07",NA,NA,-0.645129945283909,54.255573939611
"1415","4301",488364,485280,2,14,196,1044.984076,21.3013888888889,"1","Moist","Very Poor",1976,"1982","SS11",88.396257525076,3.35484143719968,-0.645129945283909,54.255573939611
"1416","4301",488364,485280,2,14,196,1044.984076,21.3013888888889,"1","Moist","Very Poor",1976,"1982","SS12",127.001048615306,4.0212281372715,-0.645129945283909,54.255573939611
"1417","4301",488364,485280,2,14,196,1044.984076,21.3013888888889,"1","Moist","Very Poor",1976,"1982","SS15",106.40896853591,3.68081657590269,-0.645129945283909,54.255573939611
"1418","4301",488364,485280,2,14,196,1044.984076,21.3013888888889,"1","Moist","Very Poor",1976,"1982","SS17",222.258908901155,5.31966946325277,-0.645129945283909,54.255573939611
"1419","4301",488364,485280,2,14,196,1044.984076,21.3013888888889,"1","Moist","Very Poor",1976,"1982","SS20",69.9036305044335,2.98335493494824,-0.645129945283909,54.255573939611
"1420","4301",488364,485280,2,14,196,1044.984076,21.3013888888889,"1","Moist","Very Poor",1976,"1982","SS21",99.8478465527423,3.56553259258137,-0.645129945283909,54.255573939611
"1421","4301",488364,485280,2,14,196,1044.984076,21.3013888888889,"1","Moist","Very Poor",1976,"1983","SS04",NA,NA,-0.645129945283909,54.255573939611
"1422","4301",488364,485280,2,14,196,1044.984076,21.3013888888889,"1","Moist","Very Poor",1976,"1983","SS06",NA,NA,-0.645129945283909,54.255573939611
"1423","4301",488364,485280,2,14,196,1044.984076,21.3013888888889,"1","Moist","Very Poor",1976,"1983","SS07",NA,NA,-0.645129945283909,54.255573939611
"1424","4301",488364,485280,2,14,196,1044.984076,21.3013888888889,"1","Moist","Very Poor",1976,"1983","SS11",55.0542184302172,2.64758773244325,-0.645129945283909,54.255573939611
"1425","4301",488364,485280,2,14,196,1044.984076,21.3013888888889,"1","Moist","Very Poor",1976,"1983","SS12",43.7830866623259,2.36106665151664,-0.645129945283909,54.255573939611
"1426","4301",488364,485280,2,14,196,1044.984076,21.3013888888889,"1","Moist","Very Poor",1976,"1983","SS15",100.090245534141,3.56985796154861,-0.645129945283909,54.255573939611
"1427","4301",488364,485280,2,14,196,1044.984076,21.3013888888889,"1","Moist","Very Poor",1976,"1983","SS17",201.402738167246,5.06393059443433,-0.645129945283909,54.255573939611
"1428","4301",488364,485280,2,14,196,1044.984076,21.3013888888889,"1","Moist","Very Poor",1976,"1983","SS20",95.0158361904505,3.47818803421782,-0.645129945283909,54.255573939611
"1429","4301",488364,485280,2,14,196,1044.984076,21.3013888888889,"1","Moist","Very Poor",1976,"1983","SS21",67.7197125768621,2.93638240035183,-0.645129945283909,54.255573939611
"1430","4301",488364,485280,2,14,196,1044.984076,21.3013888888889,"1","Moist","Very Poor",1976,"1984","SS04",NA,NA,-0.645129945283909,54.255573939611
"1431","4301",488364,485280,2,14,196,1044.984076,21.3013888888889,"1","Moist","Very Poor",1976,"1984","SS06",NA,NA,-0.645129945283909,54.255573939611
"1432","4301",488364,485280,2,14,196,1044.984076,21.3013888888889,"1","Moist","Very Poor",1976,"1984","SS07",NA,NA,-0.645129945283909,54.255573939611
"1433","4301",488364,485280,2,14,196,1044.984076,21.3013888888889,"1","Moist","Very Poor",1976,"1984","SS11",95.0151555124402,3.47817557560857,-0.645129945283909,54.255573939611
"1434","4301",488364,485280,2,14,196,1044.984076,21.3013888888889,"1","Moist","Very Poor",1976,"1984","SS12",37.6824530216266,2.19040611142683,-0.645129945283909,54.255573939611
