"SiteIdentification","Easting","Northing","Spacing","YieldClass","elevation","StemsPerHa","Height","Thinning","SoilMoistureRegime","SoilNutrientRegime","plantingYear","Year","treeID","BAI_cm","dbh_cm","lon","lat"
"2042",318585,524934,2,12,280,1121.122401,21.4163716814159,"1","Fresh","Poor",1964,"1979","SS23",139.850594013711,13.3440363703401,-3.26214192105886,54.612973126587
"2042",318585,524934,2,12,280,1121.122401,21.4163716814159,"1","Fresh","Poor",1964,"1980","SS04",177.03990496689,15.0138005847953,-3.26214192105886,54.612973126587
"2042",318585,524934,2,12,280,1121.122401,21.4163716814159,"1","Fresh","Poor",1964,"1980","SS06",200.316850866465,15.9703267342907,-3.26214192105886,54.612973126587
"2042",318585,524934,2,12,280,1121.122401,21.4163716814159,"1","Fresh","Poor",1964,"1980","SS10",NA,NA,-3.26214192105886,54.612973126587
"2042",318585,524934,2,12,280,1121.122401,21.4163716814159,"1","Fresh","Poor",1964,"1980","SS12",301.929066117815,19.6068362232707,-3.26214192105886,54.612973126587
"2042",318585,524934,2,12,280,1121.122401,21.4163716814159,"1","Fresh","Poor",1964,"1980","SS13",174.30159228911,14.8972373282028,-3.26214192105886,54.612973126587
"2042",318585,524934,2,12,280,1121.122401,21.4163716814159,"1","Fresh","Poor",1964,"1980","SS14",258.727119623449,18.1499752065946,-3.26214192105886,54.612973126587
"2042",318585,524934,2,12,280,1121.122401,21.4163716814159,"1","Fresh","Poor",1964,"1980","SS16",232.46753937537,17.2042687726041,-3.26214192105886,54.612973126587
"2042",318585,524934,2,12,280,1121.122401,21.4163716814159,"1","Fresh","Poor",1964,"1980","SS20",134.472694245146,13.0849513564247,-3.26214192105886,54.612973126587
"2042",318585,524934,2,12,280,1121.122401,21.4163716814159,"1","Fresh","Poor",1964,"1980","SS21",1027.99375766502,36.1784784644131,-3.26214192105886,54.612973126587
"2042",318585,524934,2,12,280,1121.122401,21.4163716814159,"1","Fresh","Poor",1964,"1980","SS23",74.0211589010955,9.70807224221163,-3.26214192105886,54.612973126587
"2042",318585,524934,2,12,280,1121.122401,21.4163716814159,"1","Fresh","Poor",1964,"1981","SS04",148.506590752591,13.7507986677138,-3.26214192105886,54.612973126587
"2042",318585,524934,2,12,280,1121.122401,21.4163716814159,"1","Fresh","Poor",1964,"1981","SS06",195.765097801644,15.787839117498,-3.26214192105886,54.612973126587
"2042",318585,524934,2,12,280,1121.122401,21.4163716814159,"1","Fresh","Poor",1964,"1981","SS10",NA,NA,-3.26214192105886,54.612973126587
"2042",318585,524934,2,12,280,1121.122401,21.4163716814159,"1","Fresh","Poor",1964,"1981","SS12",248.362712255419,17.7827227015798,-3.26214192105886,54.612973126587
"2042",318585,524934,2,12,280,1121.122401,21.4163716814159,"1","Fresh","Poor",1964,"1981","SS13",176.961821738129,15.0104893106574,-3.26214192105886,54.612973126587
"2042",318585,524934,2,12,280,1121.122401,21.4163716814159,"1","Fresh","Poor",1964,"1981","SS14",177.56639819652,15.0361085391134,-3.26214192105886,54.612973126587
"2042",318585,524934,2,12,280,1121.122401,21.4163716814159,"1","Fresh","Poor",1964,"1981","SS16",259.858168376965,18.1896040638602,-3.26214192105886,54.612973126587
"2042",318585,524934,2,12,280,1121.122401,21.4163716814159,"1","Fresh","Poor",1964,"1981","SS20",118.536060731127,12.2851455017839,-3.26214192105886,54.612973126587
"2042",318585,524934,2,12,280,1121.122401,21.4163716814159,"1","Fresh","Poor",1964,"1981","SS21",891.943776562658,33.6995265248638,-3.26214192105886,54.612973126587
"2042",318585,524934,2,12,280,1121.122401,21.4163716814159,"1","Fresh","Poor",1964,"1981","SS23",73.1605195939588,9.65146966323782,-3.26214192105886,54.612973126587
"2042",318585,524934,2,12,280,1121.122401,21.4163716814159,"1","Fresh","Poor",1964,"1982","SS04",194.058854849182,15.7188869834985,-3.26214192105886,54.612973126587
"2042",318585,524934,2,12,280,1121.122401,21.4163716814159,"1","Fresh","Poor",1964,"1982","SS06",167.899780433277,14.6211025576049,-3.26214192105886,54.612973126587
"2042",318585,524934,2,12,280,1121.122401,21.4163716814159,"1","Fresh","Poor",1964,"1982","SS10",NA,NA,-3.26214192105886,54.612973126587
"2042",318585,524934,2,12,280,1121.122401,21.4163716814159,"1","Fresh","Poor",1964,"1982","SS12",231.043991600614,17.1515114983887,-3.26214192105886,54.612973126587
"2042",318585,524934,2,12,280,1121.122401,21.4163716814159,"1","Fresh","Poor",1964,"1982","SS13",155.152361936457,14.0551101979515,-3.26214192105886,54.612973126587
"2042",318585,524934,2,12,280,1121.122401,21.4163716814159,"1","Fresh","Poor",1964,"1982","SS14",228.420300957974,17.0538488324484,-3.26214192105886,54.612973126587
"2042",318585,524934,2,12,280,1121.122401,21.4163716814159,"1","Fresh","Poor",1964,"1982","SS16",241.520679491591,17.5360679743208,-3.26214192105886,54.612973126587
"2042",318585,524934,2,12,280,1121.122401,21.4163716814159,"1","Fresh","Poor",1964,"1982","SS20",110.980542965614,11.8871702267613,-3.26214192105886,54.612973126587
"2042",318585,524934,2,12,280,1121.122401,21.4163716814159,"1","Fresh","Poor",1964,"1982","SS21",935.467118442152,34.5119360221938,-3.26214192105886,54.612973126587
"2042",318585,524934,2,12,280,1121.122401,21.4163716814159,"1","Fresh","Poor",1964,"1982","SS23",83.9819449282982,10.3406543954665,-3.26214192105886,54.612973126587
"2042",318585,524934,2,12,280,1121.122401,21.4163716814159,"1","Fresh","Poor",1964,"1983","SS04",111.204777282857,11.8991730805128,-3.26214192105886,54.612973126587
"2042",318585,524934,2,12,280,1121.122401,21.4163716814159,"1","Fresh","Poor",1964,"1983","SS06",158.569708924643,14.2090542964689,-3.26214192105886,54.612973126587
"2042",318585,524934,2,12,280,1121.122401,21.4163716814159,"1","Fresh","Poor",1964,"1983","SS10",NA,NA,-3.26214192105886,54.612973126587
"2042",318585,524934,2,12,280,1121.122401,21.4163716814159,"1","Fresh","Poor",1964,"1983","SS12",218.319221883592,16.6725123085275,-3.26214192105886,54.612973126587
"2042",318585,524934,2,12,280,1121.122401,21.4163716814159,"1","Fresh","Poor",1964,"1983","SS13",156.557981698772,14.1186335508363,-3.26214192105886,54.612973126587
"2042",318585,524934,2,12,280,1121.122401,21.4163716814159,"1","Fresh","Poor",1964,"1983","SS14",216.14817191155,16.5894062582119,-3.26214192105886,54.612973126587
"2042",318585,524934,2,12,280,1121.122401,21.4163716814159,"1","Fresh","Poor",1964,"1983","SS16",207.560113171767,16.2564985159782,-3.26214192105886,54.612973126587
"2042",318585,524934,2,12,280,1121.122401,21.4163716814159,"1","Fresh","Poor",1964,"1983","SS20",85.1545276364724,10.4125939131419,-3.26214192105886,54.612973126587
"2042",318585,524934,2,12,280,1121.122401,21.4163716814159,"1","Fresh","Poor",1964,"1983","SS21",633.237259503831,28.3947657148285,-3.26214192105886,54.612973126587
"2042",318585,524934,2,12,280,1121.122401,21.4163716814159,"1","Fresh","Poor",1964,"1983","SS23",61.2912160307055,8.83393457046179,-3.26214192105886,54.612973126587
"2042",318585,524934,2,12,280,1121.122401,21.4163716814159,"1","Fresh","Poor",1964,"1984","SS04",111.208685424118,11.8993821688355,-3.26214192105886,54.612973126587
"2042",318585,524934,2,12,280,1121.122401,21.4163716814159,"1","Fresh","Poor",1964,"1984","SS06",147.264945371298,13.6931936377165,-3.26214192105886,54.612973126587
"2042",318585,524934,2,12,280,1121.122401,21.4163716814159,"1","Fresh","Poor",1964,"1984","SS10",NA,NA,-3.26214192105886,54.612973126587
"2042",318585,524934,2,12,280,1121.122401,21.4163716814159,"1","Fresh","Poor",1964,"1984","SS12",207.017384199346,16.2352308271315,-3.26214192105886,54.612973126587
"2042",318585,524934,2,12,280,1121.122401,21.4163716814159,"1","Fresh","Poor",1964,"1984","SS13",146.964119031821,13.6792005617463,-3.26214192105886,54.612973126587
"2042",318585,524934,2,12,280,1121.122401,21.4163716814159,"1","Fresh","Poor",1964,"1984","SS14",156.482604411601,14.115234323241,-3.26214192105886,54.612973126587
"2042",318585,524934,2,12,280,1121.122401,21.4163716814159,"1","Fresh","Poor",1964,"1984","SS16",163.37202913633,14.4226116913685,-3.26214192105886,54.612973126587
"2042",318585,524934,2,12,280,1121.122401,21.4163716814159,"1","Fresh","Poor",1964,"1984","SS20",90.1052378355585,10.7110014471104,-3.26214192105886,54.612973126587
"2042",318585,524934,2,12,280,1121.122401,21.4163716814159,"1","Fresh","Poor",1964,"1984","SS21",569.958395496541,26.9387001913604,-3.26214192105886,54.612973126587
"2042",318585,524934,2,12,280,1121.122401,21.4163716814159,"1","Fresh","Poor",1964,"1984","SS23",59.0418356909865,8.67031717963766,-3.26214192105886,54.612973126587
"2042",318585,524934,2,12,280,1121.122401,21.4163716814159,"1","Fresh","Poor",1964,"1985","SS04",109.38561920724,11.801444657329,-3.26214192105886,54.612973126587
"2042",318585,524934,2,12,280,1121.122401,21.4163716814159,"1","Fresh","Poor",1964,"1985","SS06",119.162211562914,12.3175500810835,-3.26214192105886,54.612973126587
"2042",318585,524934,2,12,280,1121.122401,21.4163716814159,"1","Fresh","Poor",1964,"1985","SS10",30.7778565015832,6.2599987220446,-3.26214192105886,54.612973126587
"2042",318585,524934,2,12,280,1121.122401,21.4163716814159,"1","Fresh","Poor",1964,"1985","SS12",134.656996830414,13.0939151264914,-3.26214192105886,54.612973126587
"2042",318585,524934,2,12,280,1121.122401,21.4163716814159,"1","Fresh","Poor",1964,"1985","SS13",110.254466453914,11.8482212450984,-3.26214192105886,54.612973126587
"2042",318585,524934,2,12,280,1121.122401,21.4163716814159,"1","Fresh","Poor",1964,"1985","SS14",131.867597652195,12.957586194967,-3.26214192105886,54.612973126587
"2042",318585,524934,2,12,280,1121.122401,21.4163716814159,"1","Fresh","Poor",1964,"1985","SS16",166.6768589442,14.5677578233577,-3.26214192105886,54.612973126587
"2042",318585,524934,2,12,280,1121.122401,21.4163716814159,"1","Fresh","Poor",1964,"1985","SS20",73.6306002964274,9.68242696848264,-3.26214192105886,54.612973126587
"2042",318585,524934,2,12,280,1121.122401,21.4163716814159,"1","Fresh","Poor",1964,"1985","SS21",400.442378740327,22.5800591673273,-3.26214192105886,54.612973126587
"2042",318585,524934,2,12,280,1121.122401,21.4163716814159,"1","Fresh","Poor",1964,"1985","SS23",35.9858966472255,6.76894871187543,-3.26214192105886,54.612973126587
"2042",318585,524934,2,12,280,1121.122401,21.4163716814159,"1","Fresh","Poor",1964,"1986","SS04",145.928474157349,13.6309172105182,-3.26214192105886,54.612973126587
"2042",318585,524934,2,12,280,1121.122401,21.4163716814159,"1","Fresh","Poor",1964,"1986","SS06",123.574578444881,12.5435258201193,-3.26214192105886,54.612973126587
"2042",318585,524934,2,12,280,1121.122401,21.4163716814159,"1","Fresh","Poor",1964,"1986","SS10",46.0996237846264,7.66132260122232,-3.26214192105886,54.612973126587
"2042",318585,524934,2,12,280,1121.122401,21.4163716814159,"1","Fresh","Poor",1964,"1986","SS12",115.677316140346,12.1361004172971,-3.26214192105886,54.612973126587
"2042",318585,524934,2,12,280,1121.122401,21.4163716814159,"1","Fresh","Poor",1964,"1986","SS13",126.124012304536,12.6722563108075,-3.26214192105886,54.612973126587
"2042",318585,524934,2,12,280,1121.122401,21.4163716814159,"1","Fresh","Poor",1964,"1986","SS14",120.461794195925,12.3845355181371,-3.26214192105886,54.612973126587
"2042",318585,524934,2,12,280,1121.122401,21.4163716814159,"1","Fresh","Poor",1964,"1986","SS16",157.097627722209,14.1429456620606,-3.26214192105886,54.612973126587
"2042",318585,524934,2,12,280,1121.122401,21.4163716814159,"1","Fresh","Poor",1964,"1986","SS20",66.6853557534303,9.2144686227693,-3.26214192105886,54.612973126587
"2042",318585,524934,2,12,280,1121.122401,21.4163716814159,"1","Fresh","Poor",1964,"1986","SS21",487.334006052305,24.9096954618076,-3.26214192105886,54.612973126587
"2042",318585,524934,2,12,280,1121.122401,21.4163716814159,"1","Fresh","Poor",1964,"1986","SS23",38.0918528105001,6.96419796750207,-3.26214192105886,54.612973126587
"2042",318585,524934,2,12,280,1121.122401,21.4163716814159,"1","Fresh","Poor",1964,"1987","SS04",119.475623129222,12.3337377951698,-3.26214192105886,54.612973126587
"2042",318585,524934,2,12,280,1121.122401,21.4163716814159,"1","Fresh","Poor",1964,"1987","SS06",196.383916156178,15.8127723059557,-3.26214192105886,54.612973126587
"2042",318585,524934,2,12,280,1121.122401,21.4163716814159,"1","Fresh","Poor",1964,"1987","SS10",116.790038932486,12.1943304859266,-3.26214192105886,54.612973126587
"2042",318585,524934,2,12,280,1121.122401,21.4163716814159,"1","Fresh","Poor",1964,"1987","SS12",191.495256607597,15.6147152821305,-3.26214192105886,54.612973126587
"2042",318585,524934,2,12,280,1121.122401,21.4163716814159,"1","Fresh","Poor",1964,"1987","SS13",141.114888200187,13.4042178439236,-3.26214192105886,54.612973126587
"2042",318585,524934,2,12,280,1121.122401,21.4163716814159,"1","Fresh","Poor",1964,"1987","SS14",145.745143376456,13.6223522197894,-3.26214192105886,54.612973126587
"2042",318585,524934,2,12,280,1121.122401,21.4163716814159,"1","Fresh","Poor",1964,"1987","SS16",157.86447792258,14.1774220505704,-3.26214192105886,54.612973126587
"2042",318585,524934,2,12,280,1121.122401,21.4163716814159,"1","Fresh","Poor",1964,"1987","SS20",62.7574475913882,8.93897443782003,-3.26214192105886,54.612973126587
"2042",318585,524934,2,12,280,1121.122401,21.4163716814159,"1","Fresh","Poor",1964,"1987","SS21",483.002981287325,24.7987599689984,-3.26214192105886,54.612973126587
"2042",318585,524934,2,12,280,1121.122401,21.4163716814159,"1","Fresh","Poor",1964,"1987","SS23",74.017629846458,9.70784081699324,-3.26214192105886,54.612973126587
"2042",318585,524934,2,12,280,1121.122401,21.4163716814159,"1","Fresh","Poor",1964,"1988","SS04",130.397219192979,12.8851424516767,-3.26214192105886,54.612973126587
"2042",318585,524934,2,12,280,1121.122401,21.4163716814159,"1","Fresh","Poor",1964,"1988","SS06",217.106678113346,16.6261483212439,-3.26214192105886,54.612973126587
"2042",318585,524934,2,12,280,1121.122401,21.4163716814159,"1","Fresh","Poor",1964,"1988","SS10",82.1858733752775,10.2294820983274,-3.26214192105886,54.612973126587
"2042",318585,524934,2,12,280,1121.122401,21.4163716814159,"1","Fresh","Poor",1964,"1988","SS12",184.510448940655,15.3272959131114,-3.26214192105886,54.612973126587
"2042",318585,524934,2,12,280,1121.122401,21.4163716814159,"1","Fresh","Poor",1964,"1988","SS13",149.126087697044,13.7794496264372,-3.26214192105886,54.612973126587
"2042",318585,524934,2,12,280,1121.122401,21.4163716814159,"1","Fresh","Poor",1964,"1988","SS14",154.478331130464,14.0245470515094,-3.26214192105886,54.612973126587
"2042",318585,524934,2,12,280,1121.122401,21.4163716814159,"1","Fresh","Poor",1964,"1988","SS16",175.860664182068,14.9637145121123,-3.26214192105886,54.612973126587
"2042",318585,524934,2,12,280,1121.122401,21.4163716814159,"1","Fresh","Poor",1964,"1988","SS20",64.9234877614441,9.09192784837187,-3.26214192105886,54.612973126587
"2042",318585,524934,2,12,280,1121.122401,21.4163716814159,"1","Fresh","Poor",1964,"1988","SS21",574.695483678369,27.0504161890349,-3.26214192105886,54.612973126587
"2042",318585,524934,2,12,280,1121.122401,21.4163716814159,"1","Fresh","Poor",1964,"1988","SS23",65.8331212499648,9.15539913541731,-3.26214192105886,54.612973126587
"2042",318585,524934,2,12,280,1121.122401,21.4163716814159,"1","Fresh","Poor",1964,"1989","SS04",95.3198795166578,11.0165802316327,-3.26214192105886,54.612973126587
"2042",318585,524934,2,12,280,1121.122401,21.4163716814159,"1","Fresh","Poor",1964,"1989","SS06",122.76690638957,12.502466956565,-3.26214192105886,54.612973126587
"2042",318585,524934,2,12,280,1121.122401,21.4163716814159,"1","Fresh","Poor",1964,"1989","SS10",70.4506676460932,9.47103880258127,-3.26214192105886,54.612973126587
"2042",318585,524934,2,12,280,1121.122401,21.4163716814159,"1","Fresh","Poor",1964,"1989","SS12",126.211704626364,12.6766609696213,-3.26214192105886,54.612973126587
"2042",318585,524934,2,12,280,1121.122401,21.4163716814159,"1","Fresh","Poor",1964,"1989","SS13",113.746396953422,12.0343845157216,-3.26214192105886,54.612973126587
"2042",318585,524934,2,12,280,1121.122401,21.4163716814159,"1","Fresh","Poor",1964,"1989","SS14",147.156975114979,13.6881729971534,-3.26214192105886,54.612973126587
"2042",318585,524934,2,12,280,1121.122401,21.4163716814159,"1","Fresh","Poor",1964,"1989","SS16",126.457938465531,12.6890207660008,-3.26214192105886,54.612973126587
"2042",318585,524934,2,12,280,1121.122401,21.4163716814159,"1","Fresh","Poor",1964,"1989","SS20",52.6776098632335,8.18970182607401,-3.26214192105886,54.612973126587
"2042",318585,524934,2,12,280,1121.122401,21.4163716814159,"1","Fresh","Poor",1964,"1989","SS21",485.043539963611,24.8510888292646,-3.26214192105886,54.612973126587
"2042",318585,524934,2,12,280,1121.122401,21.4163716814159,"1","Fresh","Poor",1964,"1989","SS23",48.3641068051249,7.84723475691151,-3.26214192105886,54.612973126587
"2042",318585,524934,2,12,280,1121.122401,21.4163716814159,"1","Fresh","Poor",1964,"1990","SS04",147.548781984364,13.7063833304049,-3.26214192105886,54.612973126587
"2042",318585,524934,2,12,280,1121.122401,21.4163716814159,"1","Fresh","Poor",1964,"1990","SS06",110.562849372764,11.8647794754053,-3.26214192105886,54.612973126587
"2042",318585,524934,2,12,280,1121.122401,21.4163716814159,"1","Fresh","Poor",1964,"1990","SS10",66.0331422689892,9.16929702867128,-3.26214192105886,54.612973126587
"2042",318585,524934,2,12,280,1121.122401,21.4163716814159,"1","Fresh","Poor",1964,"1990","SS12",114.626034518239,12.080827786406,-3.26214192105886,54.612973126587
"2042",318585,524934,2,12,280,1121.122401,21.4163716814159,"1","Fresh","Poor",1964,"1990","SS13",86.129862306162,10.4720555131645,-3.26214192105886,54.612973126587
"2042",318585,524934,2,12,280,1121.122401,21.4163716814159,"1","Fresh","Poor",1964,"1990","SS14",97.0780404293128,11.1177155926926,-3.26214192105886,54.612973126587
"2042",318585,524934,2,12,280,1121.122401,21.4163716814159,"1","Fresh","Poor",1964,"1990","SS16",104.473801925205,11.5334373020362,-3.26214192105886,54.612973126587
"2042",318585,524934,2,12,280,1121.122401,21.4163716814159,"1","Fresh","Poor",1964,"1990","SS20",40.7507041503273,7.20315264311399,-3.26214192105886,54.612973126587
"2042",318585,524934,2,12,280,1121.122401,21.4163716814159,"1","Fresh","Poor",1964,"1990","SS21",460.151809156906,24.2050300557549,-3.26214192105886,54.612973126587
"2042",318585,524934,2,12,280,1121.122401,21.4163716814159,"1","Fresh","Poor",1964,"1990","SS23",46.0379040529664,7.6561922648899,-3.26214192105886,54.612973126587
"2042",318585,524934,2,12,280,1121.122401,21.4163716814159,"1","Fresh","Poor",1964,"1991","SS04",198.560530927106,15.9001610054741,-3.26214192105886,54.612973126587
"2042",318585,524934,2,12,280,1121.122401,21.4163716814159,"1","Fresh","Poor",1964,"1991","SS06",178.102115142181,15.0587733896224,-3.26214192105886,54.612973126587
"2042",318585,524934,2,12,280,1121.122401,21.4163716814159,"1","Fresh","Poor",1964,"1991","SS10",114.808617596311,12.0904454839348,-3.26214192105886,54.612973126587
"2042",318585,524934,2,12,280,1121.122401,21.4163716814159,"1","Fresh","Poor",1964,"1991","SS12",197.551514204972,15.8597099597716,-3.26214192105886,54.612973126587
"2042",318585,524934,2,12,280,1121.122401,21.4163716814159,"1","Fresh","Poor",1964,"1991","SS13",119.673874385243,12.3439665156286,-3.26214192105886,54.612973126587
"2042",318585,524934,2,12,280,1121.122401,21.4163716814159,"1","Fresh","Poor",1964,"1991","SS14",98.8938809830877,11.2212120557451,-3.26214192105886,54.612973126587
"2042",318585,524934,2,12,280,1121.122401,21.4163716814159,"1","Fresh","Poor",1964,"1991","SS16",186.234215690592,15.3987261810839,-3.26214192105886,54.612973126587
"2042",318585,524934,2,12,280,1121.122401,21.4163716814159,"1","Fresh","Poor",1964,"1991","SS20",67.054203863703,9.23991688274305,-3.26214192105886,54.612973126587
"2042",318585,524934,2,12,280,1121.122401,21.4163716814159,"1","Fresh","Poor",1964,"1991","SS21",736.601136744523,30.6246583001345,-3.26214192105886,54.612973126587
"2042",318585,524934,2,12,280,1121.122401,21.4163716814159,"1","Fresh","Poor",1964,"1991","SS23",102.550056036187,11.4267574867099,-3.26214192105886,54.612973126587
"2042",318585,524934,2,12,280,1121.122401,21.4163716814159,"1","Fresh","Poor",1964,"1992","SS04",173.854707007269,14.8781278392142,-3.26214192105886,54.612973126587
"2042",318585,524934,2,12,280,1121.122401,21.4163716814159,"1","Fresh","Poor",1964,"1992","SS06",271.07927760113,18.5781822576914,-3.26214192105886,54.612973126587
"2042",318585,524934,2,12,280,1121.122401,21.4163716814159,"1","Fresh","Poor",1964,"1992","SS10",140.809908662782,13.3897253145836,-3.26214192105886,54.612973126587
"2042",318585,524934,2,12,280,1121.122401,21.4163716814159,"1","Fresh","Poor",1964,"1992","SS12",193.798609508602,15.7083434308345,-3.26214192105886,54.612973126587
"2042",318585,524934,2,12,280,1121.122401,21.4163716814159,"1","Fresh","Poor",1964,"1992","SS13",149.542495330778,13.7986745259652,-3.26214192105886,54.612973126587
"2042",318585,524934,2,12,280,1121.122401,21.4163716814159,"1","Fresh","Poor",1964,"1992","SS14",136.687868924304,13.192285624561,-3.26214192105886,54.612973126587
"2042",318585,524934,2,12,280,1121.122401,21.4163716814159,"1","Fresh","Poor",1964,"1992","SS16",243.803700005696,17.6187545530324,-3.26214192105886,54.612973126587
"2042",318585,524934,2,12,280,1121.122401,21.4163716814159,"1","Fresh","Poor",1964,"1992","SS20",80.0538755032159,10.095927891977,-3.26214192105886,54.612973126587
"2042",318585,524934,2,12,280,1121.122401,21.4163716814159,"1","Fresh","Poor",1964,"1992","SS21",651.537162374698,28.8021332543268,-3.26214192105886,54.612973126587
"2042",318585,524934,2,12,280,1121.122401,21.4163716814159,"1","Fresh","Poor",1964,"1992","SS23",98.0639350310872,11.1740270267223,-3.26214192105886,54.612973126587
"2042",318585,524934,2,12,280,1121.122401,21.4163716814159,"1","Fresh","Poor",1964,"1993","SS04",154.051954175519,14.0051790420544,-3.26214192105886,54.612973126587
"2042",318585,524934,2,12,280,1121.122401,21.4163716814159,"1","Fresh","Poor",1964,"1993","SS06",239.129192349528,17.4490327525625,-3.26214192105886,54.612973126587
"2042",318585,524934,2,12,280,1121.122401,21.4163716814159,"1","Fresh","Poor",1964,"1993","SS10",129.205581683546,12.8261317629284,-3.26214192105886,54.612973126587
"2042",318585,524934,2,12,280,1121.122401,21.4163716814159,"1","Fresh","Poor",1964,"1993","SS12",279.00626776242,18.8478596488853,-3.26214192105886,54.612973126587
"2042",318585,524934,2,12,280,1121.122401,21.4163716814159,"1","Fresh","Poor",1964,"1993","SS13",193.83186431475,15.709691106934,-3.26214192105886,54.612973126587
"2042",318585,524934,2,12,280,1121.122401,21.4163716814159,"1","Fresh","Poor",1964,"1993","SS14",162.845649004035,14.3993583190363,-3.26214192105886,54.612973126587
"2042",318585,524934,2,12,280,1121.122401,21.4163716814159,"1","Fresh","Poor",1964,"1993","SS16",183.123900733462,15.2695969822389,-3.26214192105886,54.612973126587
"2042",318585,524934,2,12,280,1121.122401,21.4163716814159,"1","Fresh","Poor",1964,"1993","SS20",68.2677759730435,9.32315568892851,-3.26214192105886,54.612973126587
"2042",318585,524934,2,12,280,1121.122401,21.4163716814159,"1","Fresh","Poor",1964,"1993","SS21",466.083098387771,24.3605302076946,-3.26214192105886,54.612973126587
"2042",318585,524934,2,12,280,1121.122401,21.4163716814159,"1","Fresh","Poor",1964,"1993","SS23",83.7658242991065,10.3273404124663,-3.26214192105886,54.612973126587
"2042",318585,524934,2,12,280,1121.122401,21.4163716814159,"1","Fresh","Poor",1964,"1994","SS04",200.983980632826,15.9968981993385,-3.26214192105886,54.612973126587
"2042",318585,524934,2,12,280,1121.122401,21.4163716814159,"1","Fresh","Poor",1964,"1994","SS06",251.243035391693,17.8855407522389,-3.26214192105886,54.612973126587
"2042",318585,524934,2,12,280,1121.122401,21.4163716814159,"1","Fresh","Poor",1964,"1994","SS10",99.6103274709242,11.2617852936379,-3.26214192105886,54.612973126587
"2042",318585,524934,2,12,280,1121.122401,21.4163716814159,"1","Fresh","Poor",1964,"1994","SS12",233.888996960633,17.256787650334,-3.26214192105886,54.612973126587
"2042",318585,524934,2,12,280,1121.122401,21.4163716814159,"1","Fresh","Poor",1964,"1994","SS13",133.278876474935,13.0267392698925,-3.26214192105886,54.612973126587
"2042",318585,524934,2,12,280,1121.122401,21.4163716814159,"1","Fresh","Poor",1964,"1994","SS14",176.222047868196,14.9790814137583,-3.26214192105886,54.612973126587
"2042",318585,524934,2,12,280,1121.122401,21.4163716814159,"1","Fresh","Poor",1964,"1994","SS16",163.699031232456,14.4370384774718,-3.26214192105886,54.612973126587
"2042",318585,524934,2,12,280,1121.122401,21.4163716814159,"1","Fresh","Poor",1964,"1994","SS20",53.7558295946868,8.27309180415641,-3.26214192105886,54.612973126587
"2042",318585,524934,2,12,280,1121.122401,21.4163716814159,"1","Fresh","Poor",1964,"1994","SS21",271.545244906696,18.5941427336675,-3.26214192105886,54.612973126587
"2042",318585,524934,2,12,280,1121.122401,21.4163716814159,"1","Fresh","Poor",1964,"1994","SS23",42.4970359174752,7.35587565583867,-3.26214192105886,54.612973126587
"2042",318585,524934,2,12,280,1121.122401,21.4163716814159,"1","Fresh","Poor",1964,"1995","SS04",291.313854909487,19.2590840903715,-3.26214192105886,54.612973126587
"2042",318585,524934,2,12,280,1121.122401,21.4163716814159,"1","Fresh","Poor",1964,"1995","SS06",266.360039948761,18.4157578176951,-3.26214192105886,54.612973126587
"2042",318585,524934,2,12,280,1121.122401,21.4163716814159,"1","Fresh","Poor",1964,"1995","SS10",109.169163473408,11.7897623385715,-3.26214192105886,54.612973126587
"2042",318585,524934,2,12,280,1121.122401,21.4163716814159,"1","Fresh","Poor",1964,"1995","SS12",392.596770509052,22.3577667343463,-3.26214192105886,54.612973126587
"2042",318585,524934,2,12,280,1121.122401,21.4163716814159,"1","Fresh","Poor",1964,"1995","SS13",117.752488884176,12.2444732568747,-3.26214192105886,54.612973126587
"2042",318585,524934,2,12,280,1121.122401,21.4163716814159,"1","Fresh","Poor",1964,"1995","SS14",120.02171989701,12.3618930589129,-3.26214192105886,54.612973126587
"2042",318585,524934,2,12,280,1121.122401,21.4163716814159,"1","Fresh","Poor",1964,"1995","SS16",262.58997168482,18.2849647524954,-3.26214192105886,54.612973126587
"2042",318585,524934,2,12,280,1121.122401,21.4163716814159,"1","Fresh","Poor",1964,"1995","SS20",44.749499209005,7.54829994104633,-3.26214192105886,54.612973126587
"2042",318585,524934,2,12,280,1121.122401,21.4163716814159,"1","Fresh","Poor",1964,"1995","SS21",423.146536900929,23.2113529118834,-3.26214192105886,54.612973126587
"2042",318585,524934,2,12,280,1121.122401,21.4163716814159,"1","Fresh","Poor",1964,"1995","SS23",37.5252770478615,6.91221141636163,-3.26214192105886,54.612973126587
"2042",318585,524934,2,12,280,1121.122401,21.4163716814159,"1","Fresh","Poor",1964,"1996","SS04",514.130886608742,25.5853820764905,-3.26214192105886,54.612973126587
"2042",318585,524934,2,12,280,1121.122401,21.4163716814159,"1","Fresh","Poor",1964,"1996","SS06",279.27209885235,18.8568364260817,-3.26214192105886,54.612973126587
"2042",318585,524934,2,12,280,1121.122401,21.4163716814159,"1","Fresh","Poor",1964,"1996","SS10",143.896887869681,13.5357012378377,-3.26214192105886,54.612973126587
"2042",318585,524934,2,12,280,1121.122401,21.4163716814159,"1","Fresh","Poor",1964,"1996","SS12",375.392257219766,21.862393891786,-3.26214192105886,54.612973126587
